date,nominalval,normval,logval
1876,0.024,0.0005246748454939581,-3.2801097566993946
1877,0.2,0.0043900880333053935,-2.357526770875095
1878,1.024,0.02300796359499431,-1.638121818471481
1879,1000.0,23.044835331524748,1.3625736091901703
1880,0.125,0.002852164034331871,-2.5448255008550347
1881,20.0,0.45442343827894305,-0.3425392766528996
1882,0.024,0.0005399991455709722,-3.267606927351301
1883,0.001,2.2344577904323718e-05,-4.650827844877171
1885,0.001,2.2625838325497028e-05,-4.645395320481105
1886,0.02,0.000455703504302264,-3.3413176317351185
1887,5.0,0.113287635873462,-0.94581748612018
1888,10.0,0.2234457790432372,-0.6508278448771714
1889,0.15,0.0032836551561699,-2.483642458019169
1891,1.0,0.020874160519652095,-1.6803909811863347
1892,0.001,2.0766976126739887e-05,-4.682626736352589
1893,20000.0,416.4086075348874,2.6195196981830424
1894,0.05,0.0010330443424476613,-2.985881036401949
1895,400.0,8.253813470780804,0.9166546499634995
1896,40.0,0.8149861160065679,-0.08884978977915833
1897,0.01,0.00020021626736052445,-3.6985006394546107
1898,0.3,0.0058898571854600875,-2.229895235657478
1899,4.0,0.0772194482230567,-1.1122733059823384
1901,2000.0,37.01939222592763,1.5684292843495538
1902,50.0,0.92442710872745,-0.03412732736631883
1903,400.0,7.361763095667975,0.866981837574166
1904,10.5,0.19302668321439653,-0.714382651760255
1905,43.0,0.7860241800196679,-0.10456409379826334
1907,1.0,0.01764173871617271,-1.7534586143500455
1908,3.024,0.05300182296192487,-1.2757091928767674
1909,800.0,14.006471344355303,1.1463287370918125
1910,0.2,0.003467840172075107,-2.459940926762543
1911,50.0,0.8532423208191126,-0.06892761168207188
1912,10.0,0.16695020023457557,-0.7774130557307898
1913,0.1,0.0016177474402730375,-2.7910892786800243
1914,120.0,1.9220761666610349,0.2837705935849579
1915,20000.0,276.53802397829696,2.4417548552377952
1916,0.024,0.0002919243501244579,-3.534729677935504
1917,0.01,9.516161413370809e-05,-4.021538200058298
1918,0.1,0.0007667049479967002,-3.115371733977717
1919,300.0,2.013793494115814,0.3040149334647696
1920,0.25,0.0014548088491664005,-2.837194065926063
1921,20.0,0.12396532109371934,-0.9066997903543242
1922,1.0,0.007692569853889859,-2.1139285513663455
1923,0.1,0.0008270692434933731,-3.082458129131607
1924,0.001,8.1539689529891e-06,-5.088630946498184
1925,0.001,8.088737201365187e-06,-5.092119274344006
1927,600000.0,4875.18063367063,3.6879907116762096
1928,2000.0,16.448880938210856,1.2161363570646202
1929,0.1,0.0008207749570132103,-3.0857759029594676
1930,200.0,1.652448866468884,0.2181280295168377
1931,0.01,8.421381781744079e-05,-4.074616643541718
1932,160.0,1.3709724070110487,0.1370287140138502
1933,4000.0,34.493548833113806,1.5377378786048923
1934,24.0,0.20477815699658702,-0.6887163699704658
1935,0.2,0.0016816501458139681,-2.7742643507178375
1937,0.1,0.0008024540874370227,-3.095579806453512
1938,10.0,0.07755260979257132,-1.1104035827705363
1939,2000.0,13.56033059742697,1.1322702776496338
1943,260.0,1.1821650772090775,0.07267812554288734
1944,10.0,0.04299089663228906,-1.3666234969998887
1945,10.0,0.043546364475721064,-1.3610480967766185
1946,12.0,0.05095267528419016,-1.2928330083080188
1948,21.0,0.07453421730086393,-1.127644304790462
1950,10.0,0.03256991021286566,-1.4871834386752478
1908,0.04,0.0007010823143111755,-3.154230988377974
1811,0.35,0.01150836593690169,-1.938986337097109
1934,0.2,0.0017064846416382253,-2.767897616018091
1780,0.4,0.022085289287003925,-1.6558969077061714
1886,210.0,4.784886795173772,0.6798716673348195
1847,20.0,0.7126640706048624,-0.14711513587314712
1891,6.4,0.13359462732577343,-0.8742110072024475
1870,25.0,0.636908441052377,-0.19592299529996246
1913,0.002,3.235494880546075e-05,-4.490059283016043
1932,0.2,0.001713715508763811,-2.7660612729780936
1777,31.0,1.711609919742804,0.2334047948001388
1824,10.5,0.40540210317104763,-0.39211400257638157
1871,2.5,0.062125477737059814,-1.2067302585761788
1815,0.024,0.0007891450928161159,-3.1028431397357785
1868,0.05,0.0013131066885333097,-2.881699986508431
1810,76.0,2.498959460584367,0.3977592108334066
1764,1.3,0.07177719018276275,-1.1440135467272972
1924,300.0,2.44619068589673,0.3884903082214782
1915,220.0,3.041918263761267,0.48314754039602015
1791,40000.0,2208.5289287003925,3.3441030922938286
1773,1.05,0.057973884378385306,-1.2367675999641958
1811,0.024,0.0007891450928161159,-3.1028431397357785
1900,300.0,5.617178612059157,0.7495182335607447
1796,1.6,0.07680700013165756,-1.1145991968954383
1858,1.5,0.04561317970694655,-1.3409096519193913
1853,500.0,16.440522767002413,1.215915622888634
1934,0.02,0.00017064846416382253,-3.767897616018091
1873,0.002,4.337124504753452e-05,-4.362798110488712
1790,200.0,11.042644643501962,1.0430730966298474
1881,1200000.0,27265.406296736583,4.435611973730744
1942,0.42000000000000004,0.002131285837248042,-2.6713583010061988
1791,25.0,1.3803305804377453,0.13998310963790372
1860,52.5,1.5498492812834759,0.19028946624156337
1796,60.0,2.8802625049371584,0.45943207083228055
1779,500.0,27.606611608754907,1.4410131053018849
1880,0.7,0.015972118592258475,-1.7966374738488342
1934,10.0,0.08532423208191126,-1.0689276116820718
1777,0.024,0.0013251173572202356,-2.877745657322528
1944,0.25,0.0010747724158072264,-2.968683488327851
1937,2.0,0.01604908174874045,-1.7945498107895308
1837,9.0,0.3491541237999361,-0.45698282421445713
1925,30.0,0.24266211604095564,-0.6149980196243432
1861,10.0,0.2920121733344833,-0.5345990434084541
1921,16.8,0.10413086971872425,-0.9824205042924425
1802,10.5,0.4400608321986242,-0.3564872842818413
1778,40.0,2.2085289287003924,0.3441030922938285
1861,0.2,0.005840243466689666,-2.233569047744473
1891,2.0,0.04174832103930419,-1.3793609855223536
1876,3.15,0.068863573471082,-1.1620104446214001
1930,1200.0,9.914693198813303,0.9962792799004814
1915,2.0,0.027653802397829698,-1.558245144762205
1929,2.0,0.016415499140264207,-1.7847459072954863
1802,0.05,0.002095527772374401,-2.6787065790157607
1935,0.4,0.0033633002916279363,-2.4732343550538562
1837,150.0,5.819235396665602,0.7648659254018992
1885,0.002,4.5251676650994056e-05,-4.344365324817124
1856,0.4,0.011851629599069873,-1.9262219300567993
1896,500.0,10.187326450082098,1.008060223228898
1845,10.0,0.36600620820656954,-0.43651154802911635
1884,0.02,0.00044875102365410195,-3.3479945477354724
1851,0.15,0.005392491467576791,-2.268210533399687
1898,800.0,15.706285827893568,1.1960734966148034
1856,160.0,4.740651839627948,0.6758380612711631
1941,0.6,0.003270378922384846,-2.4854019249033703
1927,35.0,0.2843855369641201,-0.5460924943571583
1919,20.0,0.13425289960772094,-0.8720763255909116
1811,0.05,0.0016440522767002415,-2.7840843771113657
1764,0.01,0.0005521322321750981,-3.257956899034134
1864,10000.0,277.9634777101439,2.443987736670087
1844,300.0,11.13128972664934,1.046545486771052
1758,0.002,0.00011042644643501962,-3.9569269033701526
1913,52.0,0.8412286689419795,-0.07508593504522527
1908,1.0,0.017527057857779388,-1.7562909797059365
1915,2000.0,27.653802397829697,1.441754855237795
1824,4.0,0.1544388964461134,-0.8112433103183573
1801,0.125,0.005238819430936002,-2.280766570343723
1787,31.5,1.739216531351559,0.24035365475546663
1921,1000.0,6.198266054685967,0.7922702139816946
1949,0.002,6.815872931422109e-06,-5.166478514734403
1780,0.04,0.0022085289287003926,-2.6558969077061714
1852,1.0,0.035245042271743736,-1.4529019642172856
1760,5.25,0.2898694218919265,-0.537797595628177
1845,1.05,0.038430651861689806,-1.4153222489591781
1923,1.4,0.011578969408907222,-1.936330093453369
1810,1.0,0.03288104553400483,-1.4830543814473847
1924,0.2,0.00163079379059782,-2.7876009508342032
1858,1.0,0.030408786471297695,-1.5170009109750726
1873,2.0,0.04337124504753452,-1.362798110488712
1947,70000.0,271.95562156367106,2.434498040495734
1831,0.05,0.002032346030493766,-2.692002346417693
1854,5.0,0.1543652137665112,-0.8114505613277323
1763,10.5,0.579738843783853,-0.23676759996419583
1810,15000.0,493.21568301007244,2.6930368776082965
1849,4500.0,163.22563859257104,2.2127883763831773
1782,10000.0,552.1322321750981,2.742043100965866
1814,2000.0,65.76209106800965,1.8179756142165964
1770,100.0,5.521322321750981,0.7420431009658661
1842,0.12,0.004473034397068306,-2.3493977621449105
1939,0.01,6.780165298713486e-05,-4.168759718014347
1821,3000.0,111.5687889843474,2.047542719085001
1801,700.0,29.337388813241613,1.4674214566624775
1908,0.2,0.0035054115715558777,-2.4552609840419555
1903,2.0,0.03680881547833987,-1.4340481580898152
1765,1.2,0.06625586786101177,-1.178775652986509
1858,0.5,0.015204393235648848,-1.8180309066390539
1887,5630.0,127.56187799351821,2.1057209043951475
1900,0.006,0.00011234357224118315,-3.949451770775274
1943,1.35,0.00613816482397021,-2.2119614539329246
1881,10.0,0.22721171913947152,-0.6435692723168809
1773,2000.0,110.42644643501963,2.0430730966298474
1939,200000.0,1356.033059742697,3.1322702776496336
1940,0.2,0.0011947913148249907,-2.92270794302915
1858,3.0,0.0912263594138931,-1.0398796562554102
1835,2.0,0.08088737201365187,-1.0921192743440056
1854,3.15,0.09725008467290205,-1.0121100118741506
1816,100.0,3.4567252997287126,0.5386648682458516
1845,100.0,3.6600620820656955,0.5634884519708837
1897,0.2,0.004004325347210489,-2.3974706437906295
1810,1000.0,32.881045534004826,1.5169456185526153
1876,2000.0,43.722903791163176,1.6407089972529807
1896,690.0,14.058510501113297,1.1479393096301347
1950,2.0,0.006513982042573133,-2.1861534430112664
1816,105.0,3.6295615647151482,0.5598541673157896
1778,0.004,0.00022085289287003925,-3.6558969077061714
1889,26000.0,569.166893736116,2.755239630895968
1867,0.05,0.0013109784767204517,-2.882404438377247
1934,0.02,0.00017064846416382253,-3.767897616018091
1851,40.0,1.4379977246871443,0.15775819887259424
1864,0.6,0.016677808662608633,-1.7778610129462693
1784,1000.0,55.213223217509814,1.7420431009658661
1776,500.0,27.606611608754907,1.4410131053018849
1845,10.0,0.36600620820656954,-0.43651154802911635
1824,0.001,3.860972411152834e-05,-4.4133033016463195
1775,0.125,0.006901652902188727,-2.1610468860260776
1922,3.0,0.023077709561669577,-1.6368072966466831
1832,10.0,0.4034282893448971,-0.39423365130020677
1835,0.004,0.00016177474402730374,-3.7910892786800243
1880,0.008,0.00018253849819723975,-3.7386455268711476
1831,20.0,0.8129384121975063,-0.08994235508973106
1888,100.0,2.234457790432372,0.3491721551228286
1949,0.2,0.0006815872931422109,-3.1664785147344032
1844,6000.0,222.6257945329868,2.3475754824350332
1944,2.0,0.008598179326457811,-2.0655935013359077
1770,0.001,5.521322321750981e-05,-4.257956899034133
1884,26.25,0.5889857185460088,-0.22989523565747777
1801,3.0,0.12573166634246405,-0.900555328632117
1903,0.25,0.004601101934792484,-2.3371381450817585
1809,0.001,3.685073895838354e-05,-4.433553798922146
1807,0.001,3.685073895838354e-05,-4.433553798922146
1833,0.05,0.0020221843003412968,-2.694179265671968
1788,5.0,0.27606611608754905,-0.558986894698115
1781,0.024,0.0013251173572202356,-2.877745657322528
1912,0.125,0.0020868775029321946,-2.680503042722733
1766,0.001,5.521322321750981e-05,-4.257956899034133
1881,2000.0,45.442343827894305,1.6574607233471004
1927,20.0,0.16250602112235435,-0.7891305430434528
1783,2.1,0.11594776875677061,-0.9357376043002146
1837,10000.0,387.94902644437343,2.588774666346218
1792,1.05,0.057973884378385306,-1.2367675999641958
1916,0.008,9.730811670815263e-05,-4.011850932655166
1819,50.0,1.7283626498643563,0.23763487258187035
1895,100.0,2.063453367695201,0.31459465863553715
1821,2.1,0.07809815228904318,-1.1073592409007424
1850,2.0,0.07238243580639987,-1.1403668061479797
1827,0.05,0.0019304862055764174,-2.7143332973103007
1773,1.05,0.057973884378385306,-1.2367675999641958
1753,2.1,0.11594776875677061,-0.9357376043002146
1756,125.0,6.901652902188727,0.8389531139739226
1848,0.004,0.0001441200392225423,-3.841275628355385
1920,4.0,0.02327694158666241,-1.6330740832701383
1869,0.001,2.621956953440903e-05,-4.581374442713266
1937,0.53,0.00425300666341622,-2.371303936852723
1771,52.5,2.8986942189192653,0.46220240437182303
1905,150.0,2.7419448140220974,0.4380587096778314
1803,7.35,0.30804258253903694,-0.5113892442675845
1840,1000.0,37.709730542495045,1.5764534291352512
1926,0.1,0.0008274922968148528,-3.0822360404119102
1842,0.024,0.0008946068794136612,-3.048367766480929
1755,10.5,0.579738843783853,-0.23676759996419583
1805,31.5,1.1607982771890815,0.06475675486745469
1931,2.0,0.01684276356348816,-1.773586647877737
1861,0.04,0.0011680486933379334,-2.9325390520804917
1800,14.7,0.6160851650780739,-0.21035924860360325
1910,19.4,0.33638049669128534,-0.4731691924962984
1811,157.5,5.1787646716057605,0.7142261766782346
1900,100.0,1.8723928706863857,0.2723969788410822
1763,0.001,5.521322321750981e-05,-4.257956899034133
1786,400.0,22.085289287003924,1.3441030922938284
1936,10000000.0,82202.61383501207,4.914885627224653
1891,1000.0,20.874160519652094,1.3196090188136653
1935,0.2,0.0016816501458139681,-2.7742643507178375
1887,1.0,0.0226575271746924,-1.6447874904561988
1929,20.0,0.16415499140264206,-0.7847459072954864
1902,0.036,0.0006655875182837639,-3.17679483093505
1917,0.004,3.806464565348323e-05,-4.419478208730336
1799,36.0,1.728157502962295,0.23758332121592418
1901,5.0,0.09254848056481907,-1.0336307069784088
1782,5000.0,276.06611608754906,2.441013105301885
1759,6250.0,345.0826451094363,2.5379231183099416
1856,0.25,0.0074072684994186695,-2.130341912712724
1868,2000.0,52.524267541332385,1.7203600048195313
1767,10000.0,552.1322321750981,2.742043100965866
1801,0.05,0.002095527772374401,-2.6787065790157607
1902,5000.0,92.44271087274501,1.9658726726336813
1779,0.525,0.028986942189192653,-1.5377975956281769
1904,3.0,0.055150480918399004,-1.2584506961105306
1866,0.004,0.00010453941455722376,-3.98071993637218
1751,2000.0,110.42644643501963,2.0430730966298474
1917,200000.0,1903.2322826741615,3.279491795605683
1793,2.0,0.11042644643501963,-0.9569269033701526
1920,0.2,0.0011638470793331206,-2.9341040789341193
1752,100.0,5.521322321750981,0.7420431009658661
1803,16000.0,670.5688871598082,2.8264433993041456
1762,6000.0,331.2793393050589,2.52019435134951
1890,0.04,0.0008458810145218497,-3.0726907225056794
1888,1000.0,22.344577904323717,1.3491721551228286
1803,2000.0,83.82111089497603,1.9233534123122018
1894,0.004,8.26435473958129e-05,-4.082791049410005
1775,16.8,0.9275821500541649,-0.03264761730827099
1901,0.05,0.0009254848056481908,-3.0336307069784088
1938,0.8,0.006204208783405706,-2.2073135957785928
1847,0.8,0.028506562824194497,-1.5450551445451848
1853,0.096,0.0031565803712644636,-2.5007831484078165
1778,0.01,0.0005521322321750981,-3.257956899034134
1897,0.12,0.0024025952083262933,-2.6193193934069856
1798,1.25,0.060005468852857465,-1.2218091665433066
1904,5.0,0.09191746819733168,-1.0366019464941743
1868,14000.0,367.6698727893267,2.5654580448337883
1908,0.2,0.0035054115715558777,-2.4552609840419555
1929,0.1,0.0008207749570132103,-3.0857759029594676
1814,1.0,0.03288104553400483,-1.4830543814473847
1912,12000.0,200.34024028149068,2.301768190316835
1837,2000.0,77.58980528887469,1.8898046620101991
1944,1.4,0.006018725528520468,-2.2204954613216508
1881,10.0,0.22721171913947152,-0.6435692723168809
1873,16000.0,346.9699603802762,2.5402918765032316
1809,0.05,0.0018425369479191773,-2.734583794586127
1916,2000.0,24.32702917703816,1.386089076016871
1832,10.0,0.4034282893448971,-0.39423365130020677
1862,0.5,0.014495944805313955,-1.8387534732815844
1946,8800.0,37.36529520840612,1.572468417794525
1822,0.04,0.0014875838531246321,-2.8275185443066992
1876,0.05,0.0010930725947790793,-2.961350994074982
1816,1.05,0.03629561564715149,-1.4401458326842103
