s/w_ratio,snippets,words,volid,date,author,title
0.0003039282729275891,8,26322,hvd.hn2u4x,1790,"Keate, George,",Sketches from nature;
0.00030380930123860713,13,42790,uc2.ark:/13960/t7gq6sk92,1798,"Sterne, Laurence,",The works of Laurence Sterne
0.0003034263840911213,52,171376,nyp.33433076093677,1796,"Smollett, T.","The miscellaneous works of Tobias Smollett, M. D"
0.0003027496794415159,17,56152,mdp.39015023932216,1768,"Haywood, Eliza Fowler,",The history of Miss Betsy Thoughtless
0.00030237532617338427,27,89293,dul1.ark:/13960/t0ms4mx49,1786,"Bennett,","Anna; or, Memoirs of a Welch heiress"
0.0002994787451031178,37,123548,mdp.39015078548990,1790,"Defoe, Daniel,","The life and adventures of Robinson Crusoe, of York, mariner"
0.00029762790559242837,10,33599,mdp.39015021279255,1779,"Devonshire, Georgiana Spencer Cavendish,",The sylph;
0.00029753981552531436,19,63857,njp.32101037042502,1786,Lady.,"Elfrida, or Paternal ambition"
0.0002972033167890154,10,33647,mdp.39015024477625,1792,"Gunning,",Anecdotes of the Delborough family
0.00029708050881788964,11,37027,nyp.33433074916465,1789,"Bennett,",Agnes de-Courci
0.0002966866040064559,25,84264,mdp.39015078572313,1789,"Campe, Joachim Heinrich,",The new Robinson Crusoe;
0.0002949272512780181,18,61032,mdp.39015063617008,1783,"Johnstone, Charles,","Chrysal; or, The adventures of a guinea"
0.000294719003849767,16,54289,nyp.33433074955257,1784,"Pratt,",The tutor of truth
0.00029399187513363267,11,37416,mdp.39015033367643,1791,"Reeve, Clara,",The school for widows
0.00029214139643587495,16,54768,nyp.33433074913744,1755,"Haywood, Eliza Fowler,",The invisible spy
0.00029173656188461817,4,13711,nyp.33433082293899,1792,"Belknap, Jeremy,",The foresters
0.00029110540662132477,22,75574,nyp.33433074911334,1784,"Smollett, T.",The adventures of Peregrine Pickle
0.00029084986330056426,10,34382,mdp.39015063931482,1794,"Gunning,",Memoirs of Mary
0.00029015685538240967,34,117178,dul1.ark:/13960/t9d51cj57,1752,"Haywood, Eliza Fowler,",The history of Miss Betsy Thoughtless
0.000289738430583501,18,62125,nyp.33433082227574,1794,"Sterne, Laurence,",The works of Laurence Sterne
0.00028919007499662614,15,51869,mdp.39015055354651,1759,"Le Sage, Alain René,",The devil upon crutches
0.00028808676495509233,17,59010,mdp.39015063526902,1752,<blank>,The adventures of a valet
0.0002877315685797127,26,90362,mdp.39015078549188,1798,"Defoe, Daniel,","The life and most surprising adventures of Robinson Crusoe, of York, mariner, who lived eight and twenty years in an uninhabited island on the coast of America, near the mouth of the great river Oroonoque"
0.0002863999525958699,29,101257,mdp.39015078572255,1781,"Campe, Joachim Heinrich,",Robinson the younger
0.0002861980967826564,12,41929,njp.32101037042544,1797,"Lewis, Alethea,",Disobedience
0.0002856521029435769,21,73516,mdp.39015013161057,1753,"Hill, Aaron,",Works
0.0002854899721647277,4,14011,mdp.39015030208071,1784,<blank>,Letters from a peeress of England to her eldest son
0.00028359944414508946,10,35261,nyp.33433074955232,1795,"Pye, Henry James,",The democrat;
0.00028344001700640104,12,42337,nyp.33433067304000,1799,"West,",A tale of the times
0.0002831010452961673,13,45920,nyp.33433074911763,1799,"Robinson, Mary Darby,",The false friend
0.00028220920001992066,17,60239,njp.32101037042494,1786,Lady.,"Elfrida, or Paternal ambition"
0.0002814434924010257,9,31978,njp.32101037606348,1796,"Whitmore, H.",Modern Gulliver's travels
0.0002788905227929618,22,78884,nyp.33433068198260,1752,"Aulnoy,",The court of Queen Mab
0.00027867659581056186,18,64591,mdp.39015078549295,1793,"Defoe, Daniel,",The life and adventures of Robinson Crusoe
0.0002778549597110308,34,122366,mdp.39015078549667,1790,"Defoe, Daniel,","The life and adventures of Robinson Crusoe, of York, mariner"
0.0002757213559976288,20,72537,dul1.ark:/13960/t4mk7258x,1762,"Scott, Sarah,","A description of Millenium Hall, and the country adjacent"
0.00027566318200131473,13,47159,mdp.39015078565317,1765,"Swift, Jonathan,",... Capt. Lemuel Gulliver's travels into several remote nations of the world
0.000275476673028866,14,50821,nnc1.1002351617,1761,"Morell, Charles,","The history of James Lovegrove, esq"
0.000275129654849848,20,72693,nyp.33433074913553,1786,"Burney, Fanny,","Cecilia, or, Memoirs of an heiress"
0.0002747479187845152,20,72794,mdp.39015078575647,1782,"Johnson, R.",The Lilliputian library
0.00027430004506357884,14,51039,nyp.33433074911789,1793,"Pilkington,",Rosina
0.0002742397464805899,18,65636,nyp.33433074911656,1798,"Smith, Charlotte,",The young philosopher
0.0002729108673107363,20,73284,mdp.39015021250124,1794,"Bennett,","Ellen, Countess of Castle Howel"
0.00027273069254786893,29,106332,hvd.hn4rce,1770,"Cervantes Saavedra, Miguel de,",The history and adventures of the renowned Don Quixote
0.00027177605652941976,12,44154,nyp.33433074911292,1798,"Sterne, Laurence,",A sentimental journey through France and Italy
0.00026932729387280405,22,81685,uc2.ark:/13960/t5t728v3r,1763,"Smollett, T.",The adventures of Peregrine Pickle
0.0002691495714634167,32,118893,mdp.39015078549337,1790,"Defoe, Daniel,","The life and strange surprizing adventures of Robinson Crusoe, of York, mariner"
0.000269094497017536,24,89188,nnc1.0113254375,1771,<blank>,"The British moralist, or, Young gentleman and lady's polite preceptor"
0.0002679205347693874,20,74649,mdp.39015078562108,1751,"Paltock, Robert,","The life and adventures of Peter Wilkins, a Cornish man"
0.00026791737815408157,83,309797,nyp.33433066603477,1786,<blank>,"The New novelist's magazine, or Entertaining library of pleasing and instructive histories, adventures, tales, romances, and other agreeable and exemplary little novels"
0.00026653199786774403,19,71286,nyp.33433074913538,1786,"Burney, Fanny,","Cecilia, or, Memoirs of an heiress"
0.0002660470725953779,15,56381,mdp.39015055354644,1759,"Le Sage, Alain René,",The devil upon crutches
0.0002655689815429558,14,52717,mdp.39015078572271,1788,"Campe, Joachim Heinrich,",The new Robinson Crusoe;
0.00026420297393472535,32,121119,mdp.39015078549246,1791,"Defoe, Daniel,","The life and strange surprising adventures of Robinson Crusoe, of York, mariner"
0.00026236963508756585,12,45737,nyp.33433074911748,1799,"Robinson, Mary Darby,",The false friend
0.0002623055517540258,23,87684,njp.32101067567865,1792,"Fielding, Henry,",The history of Tom Jones
0.0002613422538155969,20,76528,mdp.39015078549311,1793,"Defoe, Daniel,",The life and adventures of Robinson Crusoe
0.000260953524177344,20,76642,mdp.39015078549204,1799,"Defoe, Daniel,",The life and adventures of Robinson Crusoe
0.00026088495905037874,28,107327,hvd.32044054765649,1798,"Murray, Judith Sargent,",The gleaner
0.00026061801217954844,30,115111,nyp.33433074913652,1775,"Fielding, Henry,","The history of Tom Jones, a foundling"
0.0002599428125812321,15,57705,nyp.33433074913637,1751,"Haywood, Eliza Fowler,",The history of Miss Betsy Thoughtless
0.00025960219054800787,21,80893,nyp.33433074911342,1784,"Smollett, T.",The adventures of Peregrine Pickle
0.00025850926324859976,6,23210,uc2.ark:/13960/t0ks6n638,1774,"Veal, George,",Musical travels through England
0.00025675824377361257,7,27263,uc2.ark:/13960/t0ks6kg9x,1779,"Keate, George,",Sketches from nature
0.00025617607092735735,23,89782,mdp.39015078549626,1767,"Defoe, Daniel,",The life and strange and surprising adventures of Robinson Crusoe
0.0002551719575469469,27,105811,mdp.39015078549402,1755,"Defoe, Daniel,","The life and strange surprising adventures of Robinson Crusoe; of York, mariner: who lived eight-and-twenty years all alone in an uninhabited island on the coast of America, near the mouth of the great river Oroonoque: having been cast on shore by shipwreck, wherein all the men perished but himself"
0.00025318592286268884,6,23698,nyp.33433074907712,1794,"Jephson, Robert,",The confessions of James Baptiste Couteau
0.0002531004808909137,12,47412,nyp.33433074911508,1788,"Smith, Charlotte,",Emmeline
0.0002517544135695629,24,95331,njp.32101067567832,1792,"Fielding, Henry,",The history of Tom Jones
0.0002512720648281927,4,15919,hvd.hn6ng3,1787,<blank>,Authentic adventures of the celebrated countess de la Motte
0.00025020016012810247,25,99920,nyp.33433074913678,1775,"Fielding, Henry,","The history of Tom Jones, a foundling"
0.000249708673214583,9,36042,mdp.39015078549790,1780,"Defoe, Daniel,","The wonderful life and most surprizing adventures of Robinson Crusoe ... Faithfully abridged from the three volumes, and adorned with an entire new set of cuts ... from drawings done ... for this edition"
0.0002496021964993292,16,64102,mdp.39015013469856,1798,"Quevedo, Francisco de,",The works of don Francisco de Quevedo
0.0002486987724939158,14,56293,nyp.33433067315790,1761,"Voltaire,",Works
0.00024846263743089634,8,32198,mdp.39015078546549,1771,"Dubois-Fontanelle, Jean Gaspard,","The shipwreck and adventures of Monsieur Pierre Viaud, a native of Bourdeaux, and captain of a ship"
0.00024751841451652826,29,117163,mdp.39015078549386,1761,"Defoe, Daniel,","The life and strange surprising adventures of Robinson Crusoe; of York, mariner: who lived eight-and-twenty years all alone in an uninhabited island on the coast of America, near the mouth of the great river Oroonoque; having been cast on shore by shipwreck, wherein all the men perished but himself"
0.0002472799208704253,5,20220,mdp.39015078572339,1799,"Campe, Joachim Heinrich,","The new Robinson Crusoe, designed for the amusement and instruction of the youth of both sexes"
0.0002472432378974435,20,80892,nyp.33433074910302,1789,"Moore, John,",Zeluco
0.0002467781738415136,27,109410,nyp.33433082193586,1781,"Lucian,",The works of Lucian
0.00024518417417883733,30,122357,mdp.39015078549527,1778,"Defoe, Daniel,",The life and strange surprising adventures of Robinson Crusoe;
0.0002450199691274839,10,40813,uc2.ark:/13960/t7tm73h7c,1773,"Mackenzie, Henry,",The man of the world
0.00024269283528542787,23,94770,njp.32101068156387,1770,"Jenner, Charles,","Placid man, &c"
0.00024006847170323362,23,95806,nyp.33433074919766,1789,"Defoe, Daniel,","The life and most surprising adventures of Robinson Crusoe, of fork, mariner, who lived twenty-eight years in an uninhabited island on the coast of America, near the mouth of the great river Oronoque"
0.00023865955625781816,29,121512,mdp.39015078549642,1766,"Defoe, Daniel,",The life and strange surprising adventures of Robinson Crusoe;
0.00023861602704314974,12,50290,mdp.39015063912136,1789,"Hayley, William,",The young widow;
0.00023860653781913624,23,96393,hvd.hn4q7b,1771,"Cervantes Saavedra, Miguel de,",The history of the renowned Don Quixote de la Mancha
0.00023629489603024575,7,29624,mdp.39015063944451,1768,"Mulso, Thomas.",Callistus;
0.00023576961940047154,14,59380,nyp.33433074907563,1787,"Keir,",The history of Miss Greville
0.00023569618761416533,8,33942,ucm.5324328550,1768,"Byron, John,",The narrative of the Honourable John Byron (Commodore in a late expedition round the world)
0.00023535872592476365,18,76479,mdp.39015078563270,1784,"Paltock, Robert,","The life and adventures of Peter Wilkins, a Cornish man"
0.0002329092085400043,27,115925,dul1.ark:/13960/t7sn0xk3n,1752,"Haywood, Eliza Fowler,",The history of Miss Betsy Thoughtless
0.0002325108262853489,24,103221,mdp.39015078564245,1751,"Swift, Jonathan,",Travels into several remote nations of the world
0.00023232041631818603,15,64566,nnc1.0037104152,1798,"Cumberland, Richard,",Henry
0.0002288427707138464,16,69917,mdp.39015078562140,1770,"Morris, Ralph.","The life and astonishing adventures of John Daniel, a smith at Royston in Hertfordshire, for a course of seventy years"
0.00022848577904511223,25,109416,hvd.hn4q7m,1793,"Cervantes Saavedra, Miguel de,",The history and adventures of the renowned Don Quixote
0.00022814307830196367,14,61365,njp.32101071963068,1797,"Le Sage, Alain René,","The history of Vanillo Gonzalez, surnamed the merry batchelor"
0.00022749677712899068,9,39561,mdp.39015030679321,1799,"Meeke, Mary,",Ellesmere
0.00022735310463295106,9,39586,hvd.hn6nef,1798,"Leprince de Beaumont,",Letters of Madame Du Montier
0.00022681951781950837,24,105811,mdp.39015078549006,1790,"Defoe, Daniel,","The life and adventures of Robinson Crusoe, of York, mariner"
0.0002248917708352855,24,106718,mdp.39015078549584,1773,"Defoe, Daniel,",The life and most surprising adventures of Robinson Crusoe
0.00022485531049585484,23,102288,mdp.39015078549550,1777,"Defoe, Daniel,",The life and most surprising adventures of Robinson Crusoe
0.00022475989591887896,26,115679,ucm.5326666994,1774,"Richardson, Samuel,","Clarissa or, The history of a young lady"
0.00022442910845536665,4,17823,njp.32101037572763,1797,"Pilkington,","Edward Barnard, or, Merit exalted"
0.00022439973072032313,27,120321,nyp.33433074919683,1790,"Defoe, Daniel,","The life and strange surprizing adventures of Robinson Crusoe, of York, Mariner"
0.0002239808869643124,15,66970,nyp.33433074909957,1795,"Cumberland, Richard,",Henry;
0.00022389521703842602,24,107193,mdp.39015078549576,1775,"Defoe, Daniel,",The life and most surprising adventures of Robinson Crusoe
0.00022056275010240415,7,31737,nyp.33433074913355,1791,"Inchbald,",A simple story
0.00022008656738317073,9,40893,uc2.ark:/13960/t42r3s70w,1792,"Sterne, Laurence,",A sentimental journey through France and Italy
0.0002199401086165767,13,59107,nyp.33433074913645,1751,"Haywood, Eliza Fowler,",The history of Miss Betsy Thoughtless
0.0002188662727073758,6,27414,nyp.33433074907720,1794,"Jephson, Robert,",The confessions of James Baptiste Couteau
0.0002186941631923764,47,214912,nyp.33433003254277,1755,"Cervantes Saavedra, Miguel de,",The history and adventures of the renowned Don Quixote
0.00021867299136241685,26,118899,nyp.33433082401450,1772,"Isla, José Francisco de,","The history of the famous preacher, Friar Gerund de Campazas"
0.00021818578519609448,12,54999,dul1.ark:/13960/t4hm5zs2h,1753,"Haywood, Eliza Fowler,",The history of Jemmy and Jenny Jessamy
0.00021688191842688314,51,235151,mdp.39015078549238,1791,"Defoe, Daniel,",The life and adventures of Robinson Crusoe
0.0002155375641561031,16,74233,nnc1.1002347679,1766,<blank>,The history of Sir Charles Beaufort
0.0002148167519707102,23,107068,mdp.39015078549568,1777,"Defoe, Daniel,",The life and most surprising adventures of Robinson Crusoe
0.00021461530207103768,12,55914,mdp.39015066644082,1781,"Marmontel, Jean-François,",Moral tales
0.00021223762124074114,20,94234,nnc1.0037119885,1792,<blank>,Arabian tales;
0.00021095630327845274,22,104287,mdp.39015078549519,1778,"Defoe, Daniel,",The life and strange surprising adventures of Robinson Crusoe;
0.0002107718465018899,30,142334,mdp.39015078562280,1783,"Paltock, Robert,","The life and adventures of Peter Wilkins, a Cornish man"
0.00021060799201906558,19,90215,mdp.39015078549709,1789,"Defoe, Daniel,","The life and most surprising adventures of Robinson Crusoe, of fork, mariner, who lived twenty-eight years in an uninhabited island on the coast of America, near the mouth of the great river Oronoque"
0.00021056597918721532,19,90233,mdp.39015078565366,1782,"Swift, Jonathan,",Travels into several remote nations of the world
0.00020962477165873086,14,66786,nnc1.0037104179,1798,"Cumberland, Richard,",Henry
0.0002082361564603185,25,120056,mdp.39015078549014,1790,"Defoe, Daniel,","The life and adventures of Robinson Crusoe, of York, mariner"
0.00020813098376578327,6,28828,njp.32101037021282,1783,"Pratt,",Emma Corbett
0.00020625753633305832,13,63028,mdp.39015008440961,1798,"Quevedo, Francisco de,",The works of don Francisco de Quevedo
0.0002050280693190139,21,102425,mdp.39015078549287,1792,"Defoe, Daniel,","The life and most surprising adventures of Robinson Crusoe, of York, mariner, who lived eight-and-twenty years in an uninhabited island on the coast of America, near the mouth of the great river Oroonoque"
0.00020499854792695217,12,58537,mdp.39015023932208,1768,"Haywood, Eliza Fowler,",The history of Miss Betsy Thoughtless
0.00020480411948857485,7,34179,mdp.39015024477682,1792,"Gunning,",Anecdotes of the Delborough family
0.00020451756578648367,9,44006,nyp.33433074911516,1788,"Smith, Charlotte,",Emmeline
0.0002041145189880217,19,93085,hvd.hn4rcc,1770,"Cervantes Saavedra, Miguel de,",The history and adventures of the renowned Don Quixote
0.00020320855614973263,19,93500,mdp.39015078549634,1766,"Defoe, Daniel,",The life and strange surprising adventures of Robinson Crusoe;
0.00020114248933944808,5,24858,njp.32101036889507,1796,"Smith, Charlotte,","D'Arcy, a novel"
0.000200653034421116,11,54821,mdp.39015024230602,1785,"Genlis, Stéphanie Félicité,",Tales of the castle;
0.0002005984520486117,24,119642,mdp.39015078549600,1772,"Defoe, Daniel,",The life and strange surprising adventures of Robinson Crusoe;
0.00020048115477145148,3,14964,nyp.33433075840177,1764,"Lesuire, Robert Martin,",The savages of Europe
0.00019985210943901513,10,50037,nyp.33433074911482,1791,"Smith, Charlotte,",Celestina
0.00019953607861721497,8,40093,nyp.33433074911821,1793,"Pilkington,",Rosina
0.00019913046364209618,12,60262,nyp.33433074907571,1787,"Keir,",The history of Miss Greville
0.0001985801519138162,8,40286,mdp.39015078548636,1753,"Bingfield, William,","The travels and adventures of William Bingfield, esq;"
0.00019849896969582396,21,105794,hvd.hn4q7n,1793,"Cervantes Saavedra, Miguel de,",The history and adventures of the renowned Don Quixote
0.0001982710762154017,5,25218,mdp.39015078549147,1794,"Defoe, Daniel,","The wonderful life, and surprising adventures, of that renowned hero, Robinson Crusoe;"
0.0001972192091509713,8,40564,nyp.33433074916549,1753,"Bingfield, William,","The travels and adventures of William Bingfield, esq;"
0.00019649483445310196,26,132319,mdp.39015013150308,1799,"Mathias, Thomas James,",The pursuits of literature
0.00019647540213389372,23,117063,nyp.33433074919709,1790,"Defoe, Daniel,","The life and adventures of Robinson Crusoe, of York, mariner"
0.0001963402183303228,5,25466,mdp.39015078549691,1789,"Defoe, Daniel,","The wonderful life, and surprising adventures, of that renowned hero, Robinson Crusoe;"
0.00019540791402051784,4,20470,nyp.33433074911276,1770,"Sterne, Laurence,",A sentimental journey through France and Italy
0.00019487041117656758,13,66711,mdp.39015063560554,1785,"Mathews, Charles,",Constance
0.00019439809489866998,12,61729,mdp.39015013161065,1753,"Hill, Aaron,",Works
0.0001935495222845882,11,56833,mdp.39015063546538,1795,"Cumberland, Richard,",Arundel
0.00019334880123743234,8,41376,njp.32101036889531,1795,"Smith, Charlotte,",The banished man
0.0001918129710700907,17,88628,mdp.39015078549543,1777,"Defoe, Daniel,",The life and most surprising adventures of Robinson Crusoe
0.00019174720049087282,20,104304,nyp.33433074919717,1790,"Defoe, Daniel,","The life and adventures of Robinson Crusoe, of York, mariner"
0.00019173617102866456,8,41724,mdp.39015020051671,1799,"West,",A tale of the times
0.00019029660320563278,22,115609,ucm.5327110498,1774,"Richardson, Samuel,","Clarissa or, The history of a young lady"
0.00018924161423096938,20,105685,mdp.39015078549279,1792,"Defoe, Daniel,","The life and most surprising adventures [of] Robinson Crusoe, of York, mariner, who lived eight and twenty years in an uninhabited island on the coast of the great river Oroonoque"
0.00018911829760642017,23,121617,ucm.5326666985,1774,"Richardson, Samuel,","Clarissa or, The history of a young lady"
0.00018883113527266222,19,100619,hvd.hn4q7l,1793,"Cervantes Saavedra, Miguel de,",The history and adventures of the renowned Don Quixote
0.0001883416517562859,4,21238,nyp.33433074911284,1770,"Sterne, Laurence,",A sentimental journey through France and Italy
0.00018752344043005377,15,79990,pst.000005236749,1778,"Le Sage, Alain René,",The adventures of Gil Blas of Santillane
0.00018731101656364562,14,74742,mdp.39015065783857,1784,"Paltock, Robert,","The life and adventures of Peter Wilkins, a Cornish man"
0.00018653932248918073,5,26804,nyp.33433074955349,1777,Henrietta.,Letters from Henrietta to Morvina
0.00018536711958032885,20,107894,nyp.33433074919691,1790,"Defoe, Daniel,","The life and strange surprizing adventures of Robinson Crusoe, of York, Mariner"
0.00018521948508983145,6,32394,uc2.ark:/13960/t95719d0q,1773,"Mackenzie, Henry,",The man of the world
0.00018453279651065257,11,59610,dul1.ark:/13960/t9z03vs2q,1753,"Haywood, Eliza Fowler,",The history of Jemmy and Jenny Jessamy
0.0001840307331324331,8,43471,mdp.39015030679479,1799,"Meeke, Mary,",Ellesmere
0.00018372389972349552,20,108859,mdp.39015078549329,1790,"Defoe, Daniel,","The life and strange surprizing adventures of Robinson Crusoe, of York, mariner"
0.00018340476466272829,19,103596,mdp.39015078549733,1785,"Defoe, Daniel,","The life and most surprizing adventures of Robinson Crusoe of York, mariner;"
0.00018304656038872432,11,60094,nnc1.0315301320,1765,<blank>,The generous Briton;
0.0001817108072502612,4,22013,njp.32101058836246,1777,"Walker, Mary,",Letters from the Duchess de Crui and others
0.00018095544474827088,9,49736,njp.32101068989894,1798,"Genlis, Stéphanie Félicité,",Tales of the castle
0.00018066194536782773,20,110704,hvd.hn4rcd,1770,"Cervantes Saavedra, Miguel de,",The history and adventures of the renowned Don Quixote
0.00018026950290684574,4,22189,nyp.33433074955356,1762,"Cooper, Maria Susanna.",Letters between Emilia and Harriet
0.0001798663309161823,19,105634,mdp.39015078549022,1790,"Defoe, Daniel,","The life and adventures of Robinson Crusoe, of York, mariner"
0.00017868898711558356,19,106330,mdp.39015078549535,1778,"Defoe, Daniel,","The life and most surprising adventures of Robinson Crusoe, of York, mariner, who lived eight and twenty years in an uninhabited island on the coast of America, near the mouth of the great river Oroonoque, with an account of his deliverance thence, and his after surprising adventures"
0.00017845104493000754,18,100868,hvd.hn4q7c,1771,"Cervantes Saavedra, Miguel de,",The history of the renowned Don Quixote de la Mancha
0.00017681232634503662,7,39590,njp.32101074630169,1799,"Lafontaine, August Heinrich Julius,",Romulus
0.0001765502089177472,9,50977,mdp.39015068351066,1787,"Fielding, Sarah,",The history of Ophelia
0.00017605915587637447,11,62479,njp.32101079667026,1795,"Quevedo, Francisco de,",Visions
0.0001749035297718602,16,91479,mdp.39015031644233,1793,<blank>,The Minstrel;
0.00017459370589690241,12,68731,nyp.33433075821870,1799,"Genlis, Stéphanie Félicité,","The young exiles, or, Correspondence of some juvenile emigrants"
0.00017414169910055812,20,114849,hvd.32044054765631,1798,"Murray, Judith Sargent,",The gleaner
0.00017236374192611945,19,110232,hvd.hn4qkb,1786,"Cervantes Saavedra, Miguel de,",The history and adventures of the renowned Don Quixote
0.00017159883312793474,11,64103,nyp.33433074909973,1795,"Cumberland, Richard,",Henry;
0.00017117888193161855,19,110995,ucm.5327110504,1774,"Richardson, Samuel,","Clarissa or, The history of a young lady"
0.0001709434177287318,18,105298,mdp.39015078549592,1772,"Defoe, Daniel,",The life and strange surprising adventures of Robinson Crusoe;
0.00017066072647576618,19,111332,nyp.33433074918859,1791,"Adams, John,","Elegant tales, histories, and epistles of a moral tendency;"
0.00017013312917357832,8,47022,njp.32101036889515,1795,"Smith, Charlotte,",The banished man
0.0001691240909580111,11,65041,njp.32101037078837,1754,"Fielding, Sarah,",The cry
0.00016867876334369502,7,41499,nyp.33433074916432,1789,"Bennett,",Agnes de-Courci
0.00016820422580770376,13,77287,nyp.33433082191085,1753,Virgil.,The works of Virgil
0.00016775708773695687,14,83454,njp.32101048392763,1792,<blank>,Arabian tales
0.00016775145943769712,5,29806,uc2.ark:/13960/t0js9j885,1788,<blank>,"The amicable Quixote, or, The enthusiasm of friendship"
0.00016748840666185136,16,95529,mdp.39015078548669,1756,"Bannac, Adolphus.",The life and surprizing adventures of Crusoe Richard Davis
0.00016654638316771221,9,54039,dul1.ark:/13960/t58d0nd8w,1753,"Haywood, Eliza Fowler,",The history of Jemmy and Jenny Jessamy
0.0001663229326059477,5,30062,nyp.33433074955331,1777,Henrietta.,Letters from Henrietta to Morvina
0.00016619577862722287,3,18051,nyp.33433074955117,1794,"Gunning,",The packet
0.0001650982334489021,6,36342,njp.32101071962755,1799,"Marmontel, Jean-François,",Marmontel's tales
0.00016509520490149318,9,54514,hvd.hn2hdv,1798,"Wakefield, Priscilla,","Juvenile anecdotes, founded on facts"
0.00016368621352866555,16,97748,mdp.39015078549774,1783,"Defoe, Daniel,",The life and most surprizing adventures of Robinson Crusoe
0.00016368576697694214,15,91639,mdp.39015078549725,1785,"Defoe, Daniel,","The life and most surprising adventures of Robinson Crusoe, of York, mariner;"
0.0001636795155086341,10,61095,nyp.33433074913546,1786,"Burney, Fanny,","Cecilia, or, Memoirs of an heiress"
0.00016338200755641784,8,48965,njp.32101036889523,1795,"Smith, Charlotte,",The banished man
0.00016286423908470297,12,73681,nnc1.0315301591,1756,"Lennox, Charlotte,",The memoirs of the Countess of Berci
0.00016243096683909338,13,80034,mdp.39015028374398,1770,"Aulnoy,",A collection of novels and tales of the fairies
0.00016086653439862728,27,167841,mdp.39015024577101,1750,"Ahmet Paşa,",Memoirs of the Bashaw Count Bonneval;
0.00015972817169326384,11,68867,dul1.ark:/13960/t75t4h262,1764,<blank>,"The memoirs of Miss D'Arville; or, The Italian female philosopher"
0.0001591174286623528,12,75416,uc2.ark:/13960/t06w99c6k,1799,"Lee, Harriet,",Canterbury tales
0.0001587519976293035,15,94487,njp.32101048392755,1792,<blank>,Arabian tales
0.00015773648149060976,16,101435,mdp.39015078549659,1790,"Defoe, Daniel,","The life and adventures of Robinson Crusoe, of York, mariner"
0.00015603058199407084,13,83317,nyp.33433074907746,1784,"Burney, Fanny,",Evelina ;
0.00015542430836182778,5,32170,mdp.39015030694734,1761,<blank>,Hau kiou choaan
0.00015533330943590112,13,83691,mdp.39015009239859,1759,"Behn, Aphra,",Love-letters between a nobleman and his sister;
0.00015528092145525627,17,109479,nyp.33433082193578,1781,"Lucian,",The works of Lucian
0.00015449185055488323,6,38837,mdp.39015078568329,1792,"Dibdin, Charles,",Hannah Hewit;
0.00015441630636195183,5,32380,njp.32101064256108,1768,"Byron, John,",The narrative of the Honourable John Byron
0.00015428765390193476,10,64814,mdp.39015008180096,1781,"Marmontel, Jean-François,",Moral tales
0.00015300072675345207,12,78431,mdp.39015012371368,1789,"Moore, John,",Zeluco
0.00015280589830767466,4,26177,hvd.hn62x4,1781,"Espenscheid, Gertrude E.",The masqued weddings;
0.00015014113266470484,5,33302,mdp.39015065810544,1762,<blank>,Almira
0.0001496493928510347,14,93552,uc2.ark:/13960/t9t14wb76,1792,<blank>,Arabian tales;
0.0001488316713796696,11,73909,mdp.39015063560596,1785,"Mathews, Charles,",Constance
0.00014866059458928528,56,376697,hvd.hxg7uc,1792,"Johnson, Samuel,",The rambler
0.00014741290354282344,3,20351,nyp.33433074918792,1790,"White, James,","The adventures of John of Gaunt, Duke of Lancaster"
0.00014733100673118538,16,108599,mdp.39015078549253,1791,"Defoe, Daniel,","The life and strange surprising adventures of Robinson Crusoe, of York, mariner"
0.00014720107667073222,28,190216,ucm.5323840709,1750,"César, Cayo Julio,","C. Julius Caesar's Commentaries of his wars in Gaul, and civil war with Pompey : To which is added, a supplement to his Commentary of his wars in Gaul; as also, Commentaries of the Alexandrian, African, and Spanish wars, by Aulus Hirtius, or Oppius, etc. With the author's life. Adorn'd with sculptures from the designs of the famous Palladio"
0.00014702080090848717,29,197251,nyp.33433003254269,1755,"Cervantes Saavedra, Miguel de,",The history and adventures of the renowned Don Quixote
0.00014689988772651437,14,95303,mdp.39015007004024,1771,"Haywood, Eliza Fowler,",The female spectator
0.00014643597368658195,13,88776,mdp.39015007004016,1771,"Haywood, Eliza Fowler,",The female spectator
0.00014534461207523037,10,68802,nyp.33433074909965,1795,"Cumberland, Richard,",Henry;
0.00014509576320371445,3,20676,uc2.ark:/13960/t8kd1v44v,1799,<blank>,"Frederic Latimer; or, The history of a young man of fashion"
0.00014355211739373156,9,62695,nyp.33433067290126,1796,"Rowe, Elizabeth Singer,",The works of Mrs. Elizabeth Rowe
0.0001434102968593145,9,62757,mdp.39015067113491,1798,"Quevedo, Francisco de,",The works of don Francisco de Quevedo
0.00014327820533813657,7,48856,nyp.33433074910815,1794,"Smith, Charlotte,",The wanderings of Warwick
0.00014301475095002656,7,48946,njp.32101074629542,1790,"Lavallée, Joseph,",The negro equalled by few Europeans;
0.00014256328791674303,14,98202,mdp.39015028374182,1770,"Aulnoy,",A collection of novels and tales of the fairies
0.00014238929232521716,10,70230,mdp.39015065430756,1751,"Mainvilliers, Genu-Soalhat,",The beau-philosopher;
0.00014218194243465938,62,436061,hvd.hn4q7f,1782,"Cervantes Saavedra, Miguel de,",The history and adventures of the renowned Don Quixote
0.00014196882364632727,5,35219,ucm.5316526808,1780,"Byron, John,",The narrative of the Honourable John Byron (Commodore in a late expedition round the world)
0.0001418708029887449,6,42292,nyp.33433074911813,1793,"Pilkington,",Rosina
